strategy,run,metric,batch,value
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,52,0.099834
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,53,0.106421
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,54,0.106169
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,55,0.116335
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,56,0.109828
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,57,0.116466
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,58,0.098962
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,59,0.088936
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,60,0.114803
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,61,0.114454
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,62,0.114774
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,63,0.112871
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,64,0.103356
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,65,0.109244
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,66,0.114319
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,67,0.10528
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,68,0.112784
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,69,0.106999
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,70,0.105495
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,71,0.101917
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,72,0.115812
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,73,0.109158
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,74,0.107855
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,75,0.117287
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,76,0.098018
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,77,0.104595
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,78,0.11397
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,79,0.100105
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,80,0.100239
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,81,0.10264
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,82,0.109116
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,83,0.105079
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,84,0.089284
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,85,0.092733
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,86,0.096255
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,87,0.098088
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,88,0.090855
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,89,0.090922
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,90,0.09994
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,91,0.0902
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,92,0.108814
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,93,0.099436
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,94,0.097699
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,95,0.110847
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,96,0.079347
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,97,0.133222
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,98,0.108979
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,99,0.108604
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,100,0.108041
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,101,0.098273
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,102,0.112996
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,103,0.097379
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,104,0.087104
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,105,0.088052
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,106,0.097178
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,107,0.08704
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,108,0.096145
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,109,0.091946
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,110,0.092909
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,111,0.094805
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,112,0.085493
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,113,0.07299
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,114,0.076738
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,115,0.08065
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,116,0.087763
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,117,0.088309
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,118,0.080011
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,119,0.092537
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,120,0.06908
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,121,0.078962
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,122,0.089024
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,123,0.088805
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,124,0.079471
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,125,0.079279
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,126,0.077034
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,127,0.088002
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,128,0.078797
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,129,0.078102
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,130,0.075748
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,131,0.086416
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,132,0.080389
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,133,0.0928
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,134,0.087444
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,135,0.096849
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,136,0.090115
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,137,0.071355
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,138,0.073989
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,139,0.083221
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,140,0.086872
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,141,0.074173
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,142,0.07978
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,143,0.076052
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,144,0.084188
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,145,0.078466
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,146,0.073515
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,147,0.077055
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,148,0.092965
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,149,0.075686
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,150,0.060255
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,151,0.082558
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,152,0.081733
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,153,0.074204
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,154,0.081587
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,155,0.063932
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,156,0.071157
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,157,0.071846
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,158,0.059118
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,159,0.081576
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,160,0.062705
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,161,0.064503
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,162,0.077528
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,163,0.077642
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,164,0.087826
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,165,0.056164
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,166,0.076254
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,167,0.068935
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,168,0.079774
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,169,0.083268
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,170,0.08835
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,171,0.078543
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,172,0.053677
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,173,0.06134
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,174,0.067709
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,175,0.068448
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,176,0.095122
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,177,0.068081
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,178,0.065392
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,179,0.069308
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,180,0.059846
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,181,0.068837
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,182,0.068081
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,183,0.066681
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,184,0.074798
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,185,0.073127
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,186,0.068078
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,187,0.075661
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,188,0.06319
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,189,0.06845
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,190,0.060708
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,191,0.071207
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,192,0.070864
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,193,0.071151
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,194,0.070478
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,195,0.072128
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,196,0.070853
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,197,0.071089
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,198,0.06404
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,199,0.075797
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,200,0.060152
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,201,0.071234
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,202,0.060431
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,203,0.062193
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,204,0.065288
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,205,0.065875
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,206,0.05368
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,207,0.068726
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,208,0.070839
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,209,0.072412
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,210,0.072259
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,211,0.060687
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,212,0.067037
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,213,0.058261
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,214,0.076221
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,215,0.059493
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,216,0.070258
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,217,0.061058
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,218,0.067738
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,219,0.071479
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,220,0.07255
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,221,0.074277
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,222,0.074056
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,223,0.062459
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,224,0.079969
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,225,0.065413
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,226,0.073504
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,227,0.063403
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,228,0.069848
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,229,0.066309
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,230,0.066306
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,231,0.062697
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,232,0.071129
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,233,0.067259
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,234,0.065304
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,235,0.066397
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,236,0.068417
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,237,0.072123
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,238,0.064326
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,239,0.07538
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,240,0.06289
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,241,0.067336
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,242,0.073448
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,243,0.056541
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,244,0.066048
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,245,0.070706
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,246,0.06153
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,247,0.062627
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,248,0.065628
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,KL Loss,249,0.06303
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,CE Loss,1,4.532896
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,CE Loss,2,2.91608
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,CE Loss,3,2.708682
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,CE Loss,4,2.46465
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,CE Loss,5,2.12409
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,CE Loss,6,1.762054
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,CE Loss,7,1.447085
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,CE Loss,8,1.110093
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,CE Loss,9,0.863505
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,CE Loss,10,0.677696
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,CE Loss,11,0.499283
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,CE Loss,12,0.38362
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,CE Loss,13,0.307698
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,CE Loss,14,0.261349
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,CE Loss,15,0.212725
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,CE Loss,16,0.160538
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,CE Loss,17,0.187186
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,CE Loss,18,0.159175
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,CE Loss,19,0.192306
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,CE Loss,20,0.180866
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,CE Loss,21,0.176415
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,CE Loss,22,0.125564
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,CE Loss,23,0.106248
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,CE Loss,24,0.101708
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,CE Loss,25,0.154958
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,CE Loss,26,0.148482
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,CE Loss,27,0.111834
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,CE Loss,28,0.113453
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,CE Loss,29,0.105527
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,CE Loss,30,0.109161
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,CE Loss,31,0.093033
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,CE Loss,32,0.094188
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,CE Loss,33,0.114435
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,CE Loss,34,0.119573
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,CE Loss,35,0.0995
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,CE Loss,36,0.100426
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,CE Loss,37,0.106775
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,CE Loss,38,0.091231
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,CE Loss,39,0.087471
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,CE Loss,40,0.102658
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,CE Loss,41,0.088142
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,CE Loss,42,0.105921
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,CE Loss,43,0.109353
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,CE Loss,44,0.117612
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,CE Loss,45,0.130454
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,CE Loss,46,0.083672
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,CE Loss,47,0.114538
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,CE Loss,48,0.107049
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,CE Loss,49,0.116
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,CE Loss,50,0.095566
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,CE Loss,51,0.083246
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,CE Loss,52,0.084138
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,CE Loss,53,0.092992
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,CE Loss,54,0.08487
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,CE Loss,55,0.098536
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,CE Loss,56,0.089876
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,CE Loss,57,0.091357
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,CE Loss,58,0.082554
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,CE Loss,59,0.067308
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,CE Loss,60,0.091343
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,CE Loss,61,0.091999
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,CE Loss,62,0.088796
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,CE Loss,63,0.092402
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,CE Loss,64,0.084286
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,CE Loss,65,0.089943
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,CE Loss,66,0.089513
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,CE Loss,67,0.08389
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,CE Loss,68,0.086987
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,CE Loss,69,0.083106
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,CE Loss,70,0.080639
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,CE Loss,71,0.082125
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,CE Loss,72,0.097848
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,CE Loss,73,0.091302
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,CE Loss,74,0.089334
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,CE Loss,75,0.102462
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,CE Loss,76,0.075593
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,CE Loss,77,0.077947
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,CE Loss,78,0.103818
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,CE Loss,79,0.094173
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,CE Loss,80,0.083229
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,CE Loss,81,0.080567
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,CE Loss,82,0.084014
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,CE Loss,83,0.095524
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,CE Loss,84,0.076341
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,CE Loss,85,0.083699
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,CE Loss,86,0.0782
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,CE Loss,87,0.087044
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,CE Loss,88,0.080028
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,CE Loss,89,0.084105
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,CE Loss,90,0.089534
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,CE Loss,91,0.075533
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,CE Loss,92,0.085064
Pure CE,exp-tsc-8k-purece-t1-48h-3L-3.4M-1,CE Loss,93,0.075978
